date,item_id,item_name,quantity_sold,price,promotion,is_holiday,is_ramadan
2025-02-22,3,Falafel Sandwich,173,20,0,0,0
2025-02-23,3,Falafel Sandwich,130,20,0,0,0
2025-02-24,3,Falafel Sandwich,130,20,0,0,0
2025-02-25,3,Falafel Sandwich,101,20,0,0,0
2025-02-26,3,Falafel Sandwich,117,20,0,0,0
2025-02-27,3,Falafel Sandwich,110,20,0,0,0
2025-02-28,3,Falafel Sandwich,120,20,0,0,0
2025-03-01,3,Falafel Sandwich,237,20,0,0,1
2025-03-02,3,Falafel Sandwich,196,20,0,0,1
2025-03-03,3,Falafel Sandwich,185,20,0,0,1
2025-03-04,3,Falafel Sandwich,172,20,0,0,1
2025-03-05,3,Falafel Sandwich,160,20,0,0,1
2025-03-06,3,Falafel Sandwich,186,20,0,0,1
2025-03-07,3,Falafel Sandwich,231,20,0,0,1
2025-03-08,3,Falafel Sandwich,267,20,0,0,1
2025-03-09,3,Falafel Sandwich,198,20,0,0,1
2025-03-10,3,Falafel Sandwich,184,20,0,0,1
2025-03-11,3,Falafel Sandwich,154,20,0,0,1
2025-03-12,3,Falafel Sandwich,167,20,0,0,1
2025-03-13,3,Falafel Sandwich,214,20,0,0,1
2025-03-14,3,Falafel Sandwich,252,20,0,0,1
2025-03-15,3,Falafel Sandwich,276,20,0,0,1
2025-03-16,3,Falafel Sandwich,156,20,0,0,1
2025-03-17,3,Falafel Sandwich,241,20,0,0,1
2025-03-18,3,Falafel Sandwich,142,20,0,0,1
2025-03-19,3,Falafel Sandwich,188,20,0,0,1
2025-03-20,3,Falafel Sandwich,140,20,0,0,1
2025-03-21,3,Falafel Sandwich,380,20,1,0,1
2025-03-22,3,Falafel Sandwich,303,20,1,0,1
2025-03-23,3,Falafel Sandwich,174,20,0,0,1
2025-03-24,3,Falafel Sandwich,185,20,0,0,1
2025-03-25,3,Falafel Sandwich,195,20,0,0,1
2025-03-26,3,Falafel Sandwich,174,20,0,0,1
2025-03-27,3,Falafel Sandwich,182,20,0,0,1
2025-03-28,3,Falafel Sandwich,249,20,0,0,1
2025-03-29,3,Falafel Sandwich,243,20,0,0,1
2025-03-30,3,Falafel Sandwich,261,20,0,1,1
2025-03-31,3,Falafel Sandwich,147,20,1,0,0
2025-04-01,3,Falafel Sandwich,116,20,0,0,0
2025-04-02,3,Falafel Sandwich,116,20,0,0,0
2025-04-03,3,Falafel Sandwich,103,20,0,0,0
2025-04-04,3,Falafel Sandwich,147,20,0,0,0
2025-04-05,3,Falafel Sandwich,119,20,0,0,0
2025-04-06,3,Falafel Sandwich,109,20,0,0,0
2025-04-07,3,Falafel Sandwich,89,20,0,0,0
2025-04-08,3,Falafel Sandwich,105,20,0,0,0
2025-04-09,3,Falafel Sandwich,98,20,0,0,0
2025-04-10,3,Falafel Sandwich,101,20,0,0,0
2025-04-11,3,Falafel Sandwich,176,20,0,0,0
2025-04-12,3,Falafel Sandwich,182,20,1,0,0
2025-04-13,3,Falafel Sandwich,107,20,0,0,0
2025-04-14,3,Falafel Sandwich,116,20,0,0,0
2025-04-15,3,Falafel Sandwich,86,20,0,0,0
2025-04-16,3,Falafel Sandwich,110,20,0,0,0
2025-04-17,3,Falafel Sandwich,115,20,0,0,0
2025-04-18,3,Falafel Sandwich,131,20,0,0,0
2025-04-19,3,Falafel Sandwich,125,20,0,0,0
2025-04-20,3,Falafel Sandwich,122,20,0,0,0
2025-04-21,3,Falafel Sandwich,86,20,0,0,0
2025-04-22,3,Falafel Sandwich,106,20,0,0,0
2025-04-23,3,Falafel Sandwich,134,20,1,0,0
2025-04-24,3,Falafel Sandwich,80,20,0,0,0
2025-04-25,3,Falafel Sandwich,171,20,0,0,0
2025-04-26,3,Falafel Sandwich,162,20,0,0,0
2025-04-27,3,Falafel Sandwich,127,20,0,0,0
2025-04-28,3,Falafel Sandwich,113,20,0,0,0
2025-04-29,3,Falafel Sandwich,95,20,0,0,0
2025-04-30,3,Falafel Sandwich,104,20,0,0,0
2025-05-01,3,Falafel Sandwich,67,20,0,0,0
2025-05-02,3,Falafel Sandwich,123,20,0,0,0
2025-05-03,3,Falafel Sandwich,145,20,0,0,0
2025-05-04,3,Falafel Sandwich,125,20,0,0,0
2025-05-05,3,Falafel Sandwich,104,20,0,0,0
2025-05-06,3,Falafel Sandwich,115,20,0,0,0
2025-05-07,3,Falafel Sandwich,114,20,0,0,0
2025-05-08,3,Falafel Sandwich,94,20,0,0,0
2025-05-09,3,Falafel Sandwich,127,20,0,0,0
2025-05-10,3,Falafel Sandwich,160,20,0,0,0
2025-05-11,3,Falafel Sandwich,98,20,0,0,0
2025-05-12,3,Falafel Sandwich,115,20,0,0,0
2025-05-13,3,Falafel Sandwich,98,20,0,0,0
2025-05-14,3,Falafel Sandwich,100,20,0,0,0
2025-05-15,3,Falafel Sandwich,114,20,0,0,0
2025-05-16,3,Falafel Sandwich,144,20,0,0,0
2025-05-17,3,Falafel Sandwich,141,20,0,0,0
2025-05-18,3,Falafel Sandwich,96,20,0,0,0
2025-05-19,3,Falafel Sandwich,110,20,0,0,0
2025-05-20,3,Falafel Sandwich,98,20,0,0,0
2025-05-21,3,Falafel Sandwich,115,20,0,0,0
2025-05-22,3,Falafel Sandwich,96,20,0,0,0
2025-05-23,3,Falafel Sandwich,140,20,0,0,0
2025-05-24,3,Falafel Sandwich,155,20,0,0,0
2025-05-25,3,Falafel Sandwich,156,20,1,0,0
2025-05-26,3,Falafel Sandwich,113,20,0,0,0
2025-05-27,3,Falafel Sandwich,106,20,0,0,0
2025-05-28,3,Falafel Sandwich,92,20,0,0,0
2025-05-29,3,Falafel Sandwich,118,20,0,0,0
2025-05-30,3,Falafel Sandwich,202,20,1,0,0
2025-05-31,3,Falafel Sandwich,133,20,0,0,0
2025-06-01,3,Falafel Sandwich,97,20,0,0,0
2025-06-02,3,Falafel Sandwich,127,20,0,0,0
2025-06-03,3,Falafel Sandwich,104,20,0,0,0
2025-06-04,3,Falafel Sandwich,131,20,0,0,0
2025-06-05,3,Falafel Sandwich,88,20,0,0,0
2025-06-06,3,Falafel Sandwich,163,20,0,0,0
2025-06-07,3,Falafel Sandwich,136,20,0,0,0
2025-06-08,3,Falafel Sandwich,137,20,1,0,0
2025-06-09,3,Falafel Sandwich,91,20,0,0,0
2025-06-10,3,Falafel Sandwich,105,20,0,0,0
2025-06-11,3,Falafel Sandwich,116,20,0,0,0
2025-06-12,3,Falafel Sandwich,147,20,1,0,0
2025-06-13,3,Falafel Sandwich,132,20,0,0,0
2025-06-14,3,Falafel Sandwich,114,20,0,0,0
2025-06-15,3,Falafel Sandwich,140,20,1,0,0
2025-06-16,3,Falafel Sandwich,107,20,0,0,0
2025-06-17,3,Falafel Sandwich,92,20,0,0,0
2025-06-18,3,Falafel Sandwich,118,20,0,0,0
2025-06-19,3,Falafel Sandwich,97,20,0,0,0
2025-06-20,3,Falafel Sandwich,144,20,0,0,0
2025-06-21,3,Falafel Sandwich,131,20,0,0,0
2025-06-22,3,Falafel Sandwich,112,20,0,0,0
2025-06-23,3,Falafel Sandwich,104,20,0,0,0
2024-01-01,4,Grilled Fish,41,150,1,0,0
2024-01-02,4,Grilled Fish,25,150,0,0,0
2024-01-03,4,Grilled Fish,27,150,0,0,0
2024-01-04,4,Grilled Fish,26,150,0,0,0
2024-01-05,4,Grilled Fish,29,150,0,0,0
2024-01-06,4,Grilled Fish,39,150,0,0,0
2024-01-07,4,Grilled Fish,40,150,0,1,0
2024-01-08,4,Grilled Fish,27,150,0,0,0
2024-01-09,4,Grilled Fish,29,150,0,0,0
2024-01-10,4,Grilled Fish,29,150,0,0,0
2024-01-11,4,Grilled Fish,22,150,0,0,0
2024-01-12,4,Grilled Fish,41,150,1,0,0
2024-01-13,4,Grilled Fish,32,150,0,0,0
2024-01-14,4,Grilled Fish,22,150,0,0,0
2024-01-15,4,Grilled Fish,25,150,0,0,0
2024-01-16,4,Grilled Fish,23,150,0,0,0
2024-01-17,4,Grilled Fish,32,150,1,0,0
2024-01-18,4,Grilled Fish,27,150,0,0,0
2024-01-19,4,Grilled Fish,29,150,0,0,0
2024-01-20,4,Grilled Fish,36,150,0,0,0
2024-01-21,4,Grilled Fish,29,150,0,0,0
2024-01-22,4,Grilled Fish,29,150,0,0,0
2024-01-23,4,Grilled Fish,28,150,0,0,0
2024-01-24,4,Grilled Fish,41,150,1,0,0
2024-01-25,4,Grilled Fish,40,150,1,0,0
2024-01-26,4,Grilled Fish,31,150,0,0,0
2024-01-27,4,Grilled Fish,35,150,0,0,0
2024-01-28,4,Grilled Fish,29,150,0,0,0
2024-01-29,4,Grilled Fish,25,150,0,0,0
2024-01-30,4,Grilled Fish,26,150,0,0,0
2024-01-31,4,Grilled Fish,28,150,0,0,0
2024-02-01,4,Grilled Fish,33,150,0,0,0
2024-02-02,4,Grilled Fish,40,150,0,0,0
2024-02-03,4,Grilled Fish,30,150,0,0,0
2024-02-04,4,Grilled Fish,28,150,0,0,0
2024-02-05,4,Grilled Fish,24,150,0,0,0
2024-02-06,4,Grilled Fish,30,150,0,0,0
2024-02-07,4,Grilled Fish,32,150,0,0,0
2024-02-08,4,Grilled Fish,34,150,0,0,0
2024-02-09,4,Grilled Fish,41,150,0,0,0
2024-02-10,4,Grilled Fish,40,150,0,0,0
2024-02-11,4,Grilled Fish,30,150,0,0,0
2024-02-12,4,Grilled Fish,25,150,0,0,0
2024-02-13,4,Grilled Fish,28,150,0,0,0
2024-02-14,4,Grilled Fish,29,150,0,0,0
2024-02-15,4,Grilled Fish,26,150,0,0,0
2024-02-16,4,Grilled Fish,56,150,1,0,0
2024-02-17,4,Grilled Fish,48,150,0,0,0
2024-02-18,4,Grilled Fish,22,150,0,0,0
2024-02-19,4,Grilled Fish,30,150,0,0,0
2024-02-20,4,Grilled Fish,28,150,0,0,0
2024-02-21,4,Grilled Fish,30,150,0,0,0
2024-02-22,4,Grilled Fish,41,150,1,0,0
2024-02-23,4,Grilled Fish,37,150,0,0,0
2024-02-24,4,Grilled Fish,32,150,0,0,0
2024-02-25,4,Grilled Fish,31,150,0,0,0
2024-02-26,4,Grilled Fish,30,150,0,0,0
2024-02-27,4,Grilled Fish,30,150,0,0,0
2024-02-28,4,Grilled Fish,33,150,0,0,0
2024-02-29,4,Grilled Fish,27,150,0,0,0
2024-03-01,4,Grilled Fish,39,150,0,0,0
2024-03-02,4,Grilled Fish,35,150,0,0,0
2024-03-03,4,Grilled Fish,27,150,0,0,0
2024-03-04,4,Grilled Fish,25,150,0,0,0
2024-03-05,4,Grilled Fish,26,150,0,0,0
2024-03-06,4,Grilled Fish,21,150,0,0,0
2024-03-07,4,Grilled Fish,30,150,0,0,0
2024-03-08,4,Grilled Fish,68,150,1,0,0
2024-03-09,4,Grilled Fish,34,150,0,0,0
2024-03-10,4,Grilled Fish,28,150,0,0,0
2024-03-11,4,Grilled Fish,57,150,0,0,1
2024-03-12,4,Grilled Fish,70,150,1,0,1
2024-03-13,4,Grilled Fish,49,150,0,0,1
2024-03-14,4,Grilled Fish,42,150,0,0,1
2024-03-15,4,Grilled Fish,62,150,0,0,1
2024-03-16,4,Grilled Fish,59,150,0,0,1
2024-03-17,4,Grilled Fish,50,150,0,0,1
2024-03-18,4,Grilled Fish,50,150,0,0,1
2024-03-19,4,Grilled Fish,45,150,0,0,1
2024-03-20,4,Grilled Fish,46,150,0,0,1
2024-03-21,4,Grilled Fish,54,150,0,0,1
2024-03-22,4,Grilled Fish,104,150,1,0,1
2024-03-23,4,Grilled Fish,61,150,0,0,1
2024-03-24,4,Grilled Fish,46,150,0,0,1
2024-03-25,4,Grilled Fish,57,150,1,0,1
2024-03-26,4,Grilled Fish,46,150,0,0,1
2024-03-27,4,Grilled Fish,48,150,0,0,1
2024-03-28,4,Grilled Fish,39,150,0,0,1
2024-03-29,4,Grilled Fish,67,150,0,0,1
2024-03-30,4,Grilled Fish,63,150,0,0,1
2024-03-31,4,Grilled Fish,56,150,0,0,1
2024-04-01,4,Grilled Fish,56,150,0,0,1
2024-04-02,4,Grilled Fish,59,150,0,0,1
2024-04-03,4,Grilled Fish,50,150,0,0,1
2024-04-04,4,Grilled Fish,46,150,0,0,1
2024-04-05,4,Grilled Fish,67,150,0,0,1
2024-04-06,4,Grilled Fish,63,150,0,0,1
2024-04-07,4,Grilled Fish,55,150,0,0,1
2024-04-08,4,Grilled Fish,52,150,0,0,1
2024-04-09,4,Grilled Fish,45,150,0,0,1
2024-04-10,4,Grilled Fish,49,150,0,1,0
2024-04-11,4,Grilled Fish,24,150,0,0,0
2024-04-12,4,Grilled Fish,67,150,1,0,0
2024-04-13,4,Grilled Fish,37,150,0,0,0
2024-04-14,4,Grilled Fish,35,150,0,0,0
2024-04-15,4,Grilled Fish,28,150,0,0,0
2024-04-16,4,Grilled Fish,30,150,0,0,0
2024-04-17,4,Grilled Fish,29,150,0,0,0
2024-04-18,4,Grilled Fish,32,150,0,0,0
2024-04-19,4,Grilled Fish,35,150,0,0,0
2024-04-20,4,Grilled Fish,30,150,0,0,0
2024-04-21,4,Grilled Fish,35,150,0,0,0
2024-04-22,4,Grilled Fish,35,150,0,0,0
2024-04-23,4,Grilled Fish,28,150,0,0,0
2024-04-24,4,Grilled Fish,27,150,0,0,0
2024-04-25,4,Grilled Fish,41,150,1,0,0
2024-04-26,4,Grilled Fish,35,150,0,0,0
2024-04-27,4,Grilled Fish,42,150,0,0,0
2024-04-28,4,Grilled Fish,40,150,1,0,0
2024-04-29,4,Grilled Fish,28,150,0,0,0
2024-04-30,4,Grilled Fish,28,150,0,0,0
2024-05-01,4,Grilled Fish,41,150,1,0,0
2024-05-02,4,Grilled Fish,29,150,0,0,0
2024-05-03,4,Grilled Fish,40,150,0,0,0
2024-05-04,4,Grilled Fish,52,150,1,0,0
2024-05-05,4,Grilled Fish,47,150,1,0,0
2024-05-06,4,Grilled Fish,31,150,0,0,0
2024-05-07,4,Grilled Fish,29,150,0,0,0
2024-05-08,4,Grilled Fish,26,150,0,0,0
2024-05-09,4,Grilled Fish,33,150,0,0,0
2024-05-10,4,Grilled Fish,37,150,0,0,0
2024-05-11,4,Grilled Fish,40,150,0,0,0
2024-05-12,4,Grilled Fish,27,150,0,0,0
2024-05-13,4,Grilled Fish,32,150,0,0,0
2024-05-14,4,Grilled Fish,22,150,0,0,0
2024-05-15,4,Grilled Fish,27,150,0,0,0
2024-05-16,4,Grilled Fish,32,150,0,0,0
2024-05-17,4,Grilled Fish,50,150,1,0,0
2024-05-18,4,Grilled Fish,30,150,0,0,0
2024-05-19,4,Grilled Fish,27,150,0,0,0
2024-05-20,4,Grilled Fish,30,150,0,0,0
2024-05-21,4,Grilled Fish,25,150,0,0,0
2024-05-22,4,Grilled Fish,29,150,0,0,0
2024-05-23,4,Grilled Fish,29,150,0,0,0
2024-05-24,4,Grilled Fish,47,150,0,0,0
2024-05-25,4,Grilled Fish,49,150,1,0,0
2024-05-26,4,Grilled Fish,48,150,1,0,0
2024-05-27,4,Grilled Fish,26,150,0,0,0
2024-05-28,4,Grilled Fish,31,150,0,0,0
2024-05-29,4,Grilled Fish,28,150,0,0,0
2024-05-30,4,Grilled Fish,27,150,0,0,0
2024-05-31,4,Grilled Fish,32,150,0,0,0
2024-06-01,4,Grilled Fish,41,150,0,0,0
2024-06-02,4,Grilled Fish,32,150,0,0,0
2024-06-03,4,Grilled Fish,30,150,0,0,0
2024-06-04,4,Grilled Fish,26,150,0,0,0
2024-06-05,4,Grilled Fish,27,150,0,0,0
2024-06-06,4,Grilled Fish,28,150,0,0,0
2024-06-07,4,Grilled Fish,41,150,0,0,0
2024-06-08,4,Grilled Fish,44,150,0,0,0
2024-06-09,4,Grilled Fish,27,150,0,0,0
2024-06-10,4,Grilled Fish,22,150,0,0,0
2024-06-11,4,Grilled Fish,22,150,0,0,0
2024-06-12,4,Grilled Fish,26,150,0,0,0
2024-06-13,4,Grilled Fish,31,150,0,0,0
2024-06-14,4,Grilled Fish,40,150,0,0,0
2024-06-15,4,Grilled Fish,41,150,0,0,0
2024-06-16,4,Grilled Fish,38,150,0,1,0
2024-06-17,4,Grilled Fish,26,150,0,0,0
2024-06-18,4,Grilled Fish,31,150,0,0,0
2024-06-19,4,Grilled Fish,33,150,0,0,0
2024-06-20,4,Grilled Fish,31,150,0,0,0
2024-06-21,4,Grilled Fish,42,150,0,0,0
2024-06-22,4,Grilled Fish,34,150,0,0,0
2024-06-23,4,Grilled Fish,30,150,0,0,0
2024-06-24,4,Grilled Fish,23,150,0,0,0
2024-06-25,4,Grilled Fish,31,150,0,0,0
2024-06-26,4,Grilled Fish,40,150,1,0,0
2024-06-27,4,Grilled Fish,26,150,0,0,0
2024-06-28,4,Grilled Fish,28,150,0,0,0
2024-06-29,4,Grilled Fish,35,150,0,0,0
2024-06-30,4,Grilled Fish,27,150,0,0,0
2024-07-01,4,Grilled Fish,27,150,0,0,0
2024-07-02,4,Grilled Fish,26,150,0,0,0
2024-07-03,4,Grilled Fish,25,150,0,0,0
2024-07-04,4,Grilled Fish,24,150,0,0,0
2024-07-05,4,Grilled Fish,43,150,0,0,0
2024-07-06,4,Grilled Fish,45,150,0,0,0
2024-07-07,4,Grilled Fish,38,150,1,0,0
2024-07-08,4,Grilled Fish,24,150,0,0,0
2024-07-09,4,Grilled Fish,23,150,0,0,0
2024-07-10,4,Grilled Fish,26,150,0,0,0
2024-07-11,4,Grilled Fish,33,150,0,0,0
2024-07-12,4,Grilled Fish,37,150,0,0,0
2024-07-13,4,Grilled Fish,41,150,0,0,0
2024-07-14,4,Grilled Fish,30,150,0,0,0
2024-07-15,4,Grilled Fish,28,150,0,0,0
2024-07-16,4,Grilled Fish,23,150,0,0,0
2024-07-17,4,Grilled Fish,30,150,0,0,0
2024-07-18,4,Grilled Fish,22,150,0,0,0
2024-07-19,4,Grilled Fish,32,150,0,0,0
2024-07-20,4,Grilled Fish,36,150,0,0,0
2024-07-21,4,Grilled Fish,25,150,0,0,0
2024-07-22,4,Grilled Fish,38,150,1,0,0
2024-07-23,4,Grilled Fish,33,150,0,1,0
2024-07-24,4,Grilled Fish,33,150,1,0,0
2024-07-25,4,Grilled Fish,28,150,0,0,0
2024-07-26,4,Grilled Fish,46,150,0,0,0
2024-07-27,4,Grilled Fish,41,150,0,0,0
2024-07-28,4,Grilled Fish,21,150,0,0,0
2024-07-29,4,Grilled Fish,25,150,0,0,0
2024-07-30,4,Grilled Fish,24,150,0,0,0
2024-07-31,4,Grilled Fish,25,150,0,0,0
2024-08-01,4,Grilled Fish,26,150,0,0,0
2024-08-02,4,Grilled Fish,32,150,0,0,0
2024-08-03,4,Grilled Fish,38,150,0,0,0
2024-08-04,4,Grilled Fish,29,150,0,0,0
2024-08-05,4,Grilled Fish,29,150,0,0,0
2024-08-06,4,Grilled Fish,22,150,0,0,0
2024-08-07,4,Grilled Fish,26,150,0,0,0
2024-08-08,4,Grilled Fish,28,150,0,0,0
2024-08-09,4,Grilled Fish,37,150,0,0,0
2024-08-10,4,Grilled Fish,37,150,0,0,0
2024-08-11,4,Grilled Fish,29,150,0,0,0
2024-08-12,4,Grilled Fish,33,150,1,0,0
2024-08-13,4,Grilled Fish,20,150,0,0,0
2024-08-14,4,Grilled Fish,24,150,0,0,0
2024-08-15,4,Grilled Fish,24,150,0,0,0
2024-08-16,4,Grilled Fish,44,150,0,0,0
2024-08-17,4,Grilled Fish,31,150,0,0,0
2024-08-18,4,Grilled Fish,28,150,0,0,0
2024-08-19,4,Grilled Fish,31,150,0,0,0
2024-08-20,4,Grilled Fish,30,150,0,0,0
2024-08-21,4,Grilled Fish,24,150,0,0,0
2024-08-22,4,Grilled Fish,27,150,0,0,0
2024-08-23,4,Grilled Fish,34,150,0,0,0
2024-08-24,4,Grilled Fish,30,150,0,0,0
2024-08-25,4,Grilled Fish,28,150,0,0,0
2024-08-26,4,Grilled Fish,26,150,0,0,0
2024-08-27,4,Grilled Fish,22,150,0,0,0
2024-08-28,4,Grilled Fish,23,150,0,0,0
2024-08-29,4,Grilled Fish,24,150,0,0,0
2024-08-30,4,Grilled Fish,38,150,0,0,0
2024-08-31,4,Grilled Fish,28,150,0,0,0
2024-09-01,4,Grilled Fish,18,150,0,0,0
2024-09-02,4,Grilled Fish,21,150,0,0,0
2024-09-03,4,Grilled Fish,25,150,0,0,0
2024-09-04,4,Grilled Fish,21,150,0,0,0
2024-09-05,4,Grilled Fish,24,150,0,0,0
2024-09-06,4,Grilled Fish,31,150,0,0,0
2024-09-07,4,Grilled Fish,24,150,0,0,0
2024-09-08,4,Grilled Fish,22,150,0,0,0
2024-09-09,4,Grilled Fish,23,150,0,0,0
2024-09-10,4,Grilled Fish,27,150,0,0,0
2024-09-11,4,Grilled Fish,30,150,0,0,0
2024-09-12,4,Grilled Fish,30,150,1,0,0
2024-09-13,4,Grilled Fish,33,150,0,0,0
2024-09-14,4,Grilled Fish,34,150,0,0,0
2024-09-15,4,Grilled Fish,31,150,0,0,0
2024-09-16,4,Grilled Fish,22,150,0,0,0
2024-09-17,4,Grilled Fish,22,150,0,0,0
2024-09-18,4,Grilled Fish,23,150,0,0,0
2024-09-19,4,Grilled Fish,22,150,0,0,0
2024-09-20,4,Grilled Fish,49,150,1,0,0
2024-09-21,4,Grilled Fish,36,150,0,0,0
2024-09-22,4,Grilled Fish,25,150,0,0,0
2024-09-23,4,Grilled Fish,24,150,0,0,0
2024-09-24,4,Grilled Fish,39,150,1,0,0
2024-09-25,4,Grilled Fish,23,150,0,0,0
2024-09-26,4,Grilled Fish,26,150,0,0,0
2024-09-27,4,Grilled Fish,31,150,0,0,0
2024-09-28,4,Grilled Fish,28,150,0,0,0
2024-09-29,4,Grilled Fish,27,150,0,0,0
2024-09-30,4,Grilled Fish,25,150,0,0,0
2024-10-01,4,Grilled Fish,27,150,0,0,0
2024-10-02,4,Grilled Fish,25,150,0,0,0
2024-10-03,4,Grilled Fish,26,150,0,0,0
2024-10-04,4,Grilled Fish,41,150,1,0,0
2024-10-05,4,Grilled Fish,43,150,0,0,0
2024-10-06,4,Grilled Fish,26,150,0,0,0
2024-10-07,4,Grilled Fish,28,150,0,0,0
2024-10-08,4,Grilled Fish,24,150,0,0,0
2024-10-09,4,Grilled Fish,31,150,1,0,0
2024-10-10,4,Grilled Fish,27,150,0,0,0
2024-10-11,4,Grilled Fish,28,150,0,0,0
2024-10-12,4,Grilled Fish,54,150,1,0,0
2024-10-13,4,Grilled Fish,23,150,0,0,0
2024-10-14,4,Grilled Fish,27,150,0,0,0
2024-10-15,4,Grilled Fish,25,150,0,0,0
2024-10-16,4,Grilled Fish,28,150,0,0,0
2024-10-17,4,Grilled Fish,28,150,0,0,0
2024-10-18,4,Grilled Fish,34,150,0,0,0
2024-10-19,4,Grilled Fish,27,150,0,0,0
2024-10-20,4,Grilled Fish,29,150,0,0,0
2024-10-21,4,Grilled Fish,20,150,0,0,0
2024-10-22,4,Grilled Fish,26,150,0,0,0
2024-10-23,4,Grilled Fish,29,150,0,0,0
2024-10-24,4,Grilled Fish,26,150,0,0,0
2024-10-25,4,Grilled Fish,31,150,0,0,0
2024-10-26,4,Grilled Fish,34,150,0,0,0
2024-10-27,4,Grilled Fish,23,150,0,0,0
2024-10-28,4,Grilled Fish,23,150,0,0,0
2024-10-29,4,Grilled Fish,36,150,1,0,0
2024-10-30,4,Grilled Fish,17,150,0,0,0
2024-10-31,4,Grilled Fish,24,150,0,0,0
2024-11-01,4,Grilled Fish,34,150,0,0,0
2024-11-02,4,Grilled Fish,48,150,1,0,0
2024-11-03,4,Grilled Fish,23,150,0,0,0
2024-11-04,4,Grilled Fish,27,150,0,0,0
2024-11-05,4,Grilled Fish,35,150,1,0,0
2024-11-06,4,Grilled Fish,31,150,0,0,0
2024-11-07,4,Grilled Fish,38,150,1,0,0
2024-11-08,4,Grilled Fish,32,150,0,0,0
2024-11-09,4,Grilled Fish,52,150,1,0,0
2024-11-10,4,Grilled Fish,20,150,0,0,0
2024-11-11,4,Grilled Fish,26,150,0,0,0
2024-11-12,4,Grilled Fish,26,150,0,0,0
2024-11-13,4,Grilled Fish,26,150,0,0,0
2024-11-14,4,Grilled Fish,23,150,0,0,0
2024-11-15,4,Grilled Fish,49,150,1,0,0
2024-11-16,4,Grilled Fish,30,150,0,0,0
2024-11-17,4,Grilled Fish,31,150,0,0,0
2024-11-18,4,Grilled Fish,26,150,0,0,0
2024-11-19,4,Grilled Fish,27,150,0,0,0
2024-11-20,4,Grilled Fish,22,150,0,0,0
2024-11-21,4,Grilled Fish,24,150,0,0,0
2024-11-22,4,Grilled Fish,38,150,0,0,0
2024-11-23,4,Grilled Fish,40,150,0,0,0
2024-11-24,4,Grilled Fish,23,150,0,0,0
2024-11-25,4,Grilled Fish,22,150,0,0,0
2024-11-26,4,Grilled Fish,28,150,0,0,0
2024-11-27,4,Grilled Fish,25,150,0,0,0
2024-11-28,4,Grilled Fish,22,150,0,0,0
2024-11-29,4,Grilled Fish,29,150,0,0,0
2024-11-30,4,Grilled Fish,33,150,0,0,0
2024-12-01,4,Grilled Fish,30,150,0,0,0
2024-12-02,4,Grilled Fish,31,150,0,0,0
2024-12-03,4,Grilled Fish,28,150,0,0,0
2024-12-04,4,Grilled Fish,27,150,0,0,0
2024-12-05,4,Grilled Fish,26,150,0,0,0
2024-12-06,4,Grilled Fish,27,150,0,0,0
2024-12-07,4,Grilled Fish,42,150,0,0,0
2024-12-08,4,Grilled Fish,29,150,0,0,0
2024-12-09,4,Grilled Fish,25,150,0,0,0
2024-12-10,4,Grilled Fish,32,150,0,0,0
2024-12-11,4,Grilled Fish,24,150,0,0,0
2024-12-12,4,Grilled Fish,31,150,0,0,0
2024-12-13,4,Grilled Fish,30,150,0,0,0
2024-12-14,4,Grilled Fish,49,150,0,0,0
2024-12-15,4,Grilled Fish,23,150,0,0,0
2024-12-16,4,Grilled Fish,32,150,0,0,0
2024-12-17,4,Grilled Fish,26,150,0,0,0
2024-12-18,4,Grilled Fish,30,150,0,0,0
2024-12-19,4,Grilled Fish,34,150,0,0,0
2024-12-20,4,Grilled Fish,37,150,0,0,0
2024-12-21,4,Grilled Fish,50,150,0,0,0
2024-12-22,4,Grilled Fish,35,150,0,0,0
2024-12-23,4,Grilled Fish,23,150,0,0,0
2024-12-24,4,Grilled Fish,29,150,0,0,0
2024-12-25,4,Grilled Fish,28,150,0,0,0
2024-12-26,4,Grilled Fish,29,150,0,0,0
2024-12-27,4,Grilled Fish,37,150,0,0,0
2024-12-28,4,Grilled Fish,35,150,0,0,0
2024-12-29,4,Grilled Fish,29,150,0,0,0
2024-12-30,4,Grilled Fish,31,150,0,0,0
2024-12-31,4,Grilled Fish,20,150,0,0,0
2025-01-01,4,Grilled Fish,33,150,0,0,0
2025-01-02,4,Grilled Fish,30,150,0,0,0
2025-01-03,4,Grilled Fish,47,150,0,0,0
2025-01-04,4,Grilled Fish,38,150,0,0,0
2025-01-05,4,Grilled Fish,28,150,0,0,0
2025-01-06,4,Grilled Fish,27,150,0,0,0
2025-01-07,4,Grilled Fish,48,150,0,1,0
2025-01-08,4,Grilled Fish,23,150,0,0,0
2025-01-09,4,Grilled Fish,27,150,0,0,0
2025-01-10,4,Grilled Fish,42,150,0,0,0
2025-01-11,4,Grilled Fish,33,150,0,0,0
2025-01-12,4,Grilled Fish,31,150,0,0,0
2025-01-13,4,Grilled Fish,35,150,0,0,0
2025-01-14,4,Grilled Fish,35,150,0,0,0
2025-01-15,4,Grilled Fish,30,150,0,0,0
2025-01-16,4,Grilled Fish,34,150,0,0,0
2025-01-17,4,Grilled Fish,44,150,0,0,0
2025-01-18,4,Grilled Fish,43,150,0,0,0
2025-01-19,4,Grilled Fish,33,150,0,0,0
2025-01-20,4,Grilled Fish,41,150,1,0,0
